Município,Mês,Quantidade
MONTES CLAROS DE GOIAS,March de 2022,0.0
MONTES CLAROS DE GOIAS,April de 2022,0.0
MONTES CLAROS DE GOIAS,May de 2022,0.0
MONTES CLAROS DE GOIAS,June de 2022,0.0
MONTES CLAROS DE GOIAS,July de 2022,0.0
MONTES CLAROS DE GOIAS,August de 2022,0.0
MONTES CLAROS DE GOIAS,September de 2022,0.0
MONTES CLAROS DE GOIAS,October de 2022,0.0
MONTES CLAROS DE GOIAS,November de 2022,0.0
MONTES CLAROS DE GOIAS,December de 2022,0.0
MONTES CLAROS DE GOIAS,January de 2023,0.0
MONTES CLAROS DE GOIAS,February de 2023,0.0
MONTES CLAROS DE GOIAS,March de 2023,1.0
MONTES CLAROS DE GOIAS,April de 2023,0.0
MONTES CLAROS DE GOIAS,May de 2023,1.0
MONTES CLAROS DE GOIAS,June de 2023,0.0
MONTES CLAROS DE GOIAS,July de 2023,0.0
MONTES CLAROS DE GOIAS,August de 2023,0.0
MONTES CLAROS DE GOIAS,September de 2023,0.0
MONTES CLAROS DE GOIAS,October de 2023,0.0
MONTES CLAROS DE GOIAS,November de 2023,0.0
MONTES CLAROS DE GOIAS,December de 2023,2.0
MONTES CLAROS DE GOIAS,January de 2024,0.0
MONTES CLAROS DE GOIAS,February de 2024,0.0
MONTES CLAROS DE GOIAS,March de 2024,0.0
MONTES CLAROS DE GOIAS,April de 2024,0.0
MONTES CLAROS DE GOIAS,May de 2024,0.0
MONTES CLAROS DE GOIAS,June de 2024,0.0
MONTES CLAROS DE GOIAS,July de 2024,0.0
MONTES CLAROS DE GOIAS,August de 2024,0.0
MONTIVIDIU,January de 2021,0.0
MONTIVIDIU,February de 2021,0.0
MONTIVIDIU,March de 2021,0.0
MONTIVIDIU,April de 2021,0.0
MONTIVIDIU,May de 2021,0.0
MONTIVIDIU,June de 2021,0.0
MONTIVIDIU,July de 2021,0.0
MONTIVIDIU,August de 2021,0.0
MONTIVIDIU,September de 2021,0.0
MONTIVIDIU,October de 2021,0.0
MONTIVIDIU,November de 2021,0.0
MONTIVIDIU,December de 2021,0.0
MONTIVIDIU,January de 2022,0.0
MONTIVIDIU,February de 2022,0.0
MONTIVIDIU,March de 2022,0.0
MONTIVIDIU,April de 2022,0.0
MONTIVIDIU,May de 2022,0.0
MONTIVIDIU,June de 2022,0.0
MONTIVIDIU,July de 2022,0.0
MONTIVIDIU,August de 2022,0.0
MONTIVIDIU,September de 2022,0.0
MONTIVIDIU,October de 2022,1.0
MONTIVIDIU,November de 2022,0.0
MONTIVIDIU,December de 2022,0.0
MONTIVIDIU,January de 2023,0.0
MONTIVIDIU,February de 2023,0.0
MONTIVIDIU,March de 2023,0.0
MONTIVIDIU,April de 2023,0.0
MONTIVIDIU,May de 2023,0.0
MONTIVIDIU,June de 2023,0.0
MONTIVIDIU,July de 2023,0.0
MONTIVIDIU,August de 2023,0.0
MONTIVIDIU,September de 2023,0.0
MONTIVIDIU,October de 2023,0.0
MONTIVIDIU,November de 2023,0.0
MONTIVIDIU,December de 2023,0.0
MONTIVIDIU,January de 2024,0.0
MONTIVIDIU,February de 2024,0.0
MONTIVIDIU,March de 2024,0.0
MONTIVIDIU,April de 2024,0.0
MONTIVIDIU,May de 2024,0.0
MONTIVIDIU,June de 2024,0.0
MONTIVIDIU,July de 2024,0.0
MONTIVIDIU,August de 2024,0.0
MONTIVIDIU DO NORTE,January de 2021,0.0
MONTIVIDIU DO NORTE,February de 2021,0.0
MONTIVIDIU DO NORTE,March de 2021,0.0
MONTIVIDIU DO NORTE,April de 2021,0.0
MONTIVIDIU DO NORTE,May de 2021,0.0
MONTIVIDIU DO NORTE,June de 2021,0.0
MONTIVIDIU DO NORTE,July de 2021,0.0
MONTIVIDIU DO NORTE,August de 2021,0.0
MONTIVIDIU DO NORTE,September de 2021,0.0
MONTIVIDIU DO NORTE,October de 2021,0.0
MONTIVIDIU DO NORTE,November de 2021,0.0
MONTIVIDIU DO NORTE,December de 2021,0.0
MONTIVIDIU DO NORTE,January de 2022,0.0
MONTIVIDIU DO NORTE,February de 2022,0.0
MONTIVIDIU DO NORTE,March de 2022,0.0
MONTIVIDIU DO NORTE,April de 2022,0.0
MONTIVIDIU DO NORTE,May de 2022,0.0
MONTIVIDIU DO NORTE,June de 2022,0.0
MONTIVIDIU DO NORTE,July de 2022,0.0
MONTIVIDIU DO NORTE,August de 2022,0.0
MONTIVIDIU DO NORTE,September de 2022,0.0
MONTIVIDIU DO NORTE,October de 2022,0.0
MONTIVIDIU DO NORTE,November de 2022,0.0
MONTIVIDIU DO NORTE,December de 2022,0.0
MONTIVIDIU DO NORTE,January de 2023,0.0
MONTIVIDIU DO NORTE,February de 2023,0.0
MONTIVIDIU DO NORTE,March de 2023,0.0
MONTIVIDIU DO NORTE,April de 2023,0.0
MONTIVIDIU DO NORTE,May de 2023,0.0
MONTIVIDIU DO NORTE,June de 2023,0.0
MONTIVIDIU DO NORTE,July de 2023,0.0
MONTIVIDIU DO NORTE,August de 2023,0.0
MONTIVIDIU DO NORTE,September de 2023,0.0
MONTIVIDIU DO NORTE,October de 2023,0.0
MONTIVIDIU DO NORTE,November de 2023,0.0
MONTIVIDIU DO NORTE,December de 2023,0.0
MONTIVIDIU DO NORTE,January de 2024,0.0
MONTIVIDIU DO NORTE,February de 2024,0.0
MONTIVIDIU DO NORTE,March de 2024,0.0
MONTIVIDIU DO NORTE,April de 2024,0.0
MONTIVIDIU DO NORTE,May de 2024,0.0
MONTIVIDIU DO NORTE,June de 2024,0.0
MONTIVIDIU DO NORTE,July de 2024,0.0
MONTIVIDIU DO NORTE,August de 2024,0.0
MORRINHOS,January de 2021,1.0
MORRINHOS,February de 2021,0.0
MORRINHOS,March de 2021,0.0
MORRINHOS,April de 2021,0.0
MORRINHOS,May de 2021,1.0
MORRINHOS,June de 2021,0.0
MORRINHOS,July de 2021,0.0
MORRINHOS,August de 2021,0.0
MORRINHOS,September de 2021,2.0
MORRINHOS,October de 2021,0.0
MORRINHOS,November de 2021,0.0
MORRINHOS,December de 2021,0.0
MORRINHOS,January de 2022,1.0
MORRINHOS,February de 2022,0.0
MORRINHOS,March de 2022,0.0
MORRINHOS,April de 2022,1.0
MORRINHOS,May de 2022,0.0
MORRINHOS,June de 2022,2.0
MORRINHOS,July de 2022,0.0
MORRINHOS,August de 2022,1.0
MORRINHOS,September de 2022,0.0
MORRINHOS,October de 2022,1.0
MORRINHOS,November de 2022,1.0
MORRINHOS,December de 2022,0.0
MORRINHOS,January de 2023,0.0
MORRINHOS,February de 2023,0.0
MORRINHOS,March de 2023,0.0
MORRINHOS,April de 2023,0.0
MORRINHOS,May de 2023,1.0
MORRINHOS,June de 2023,0.0
MORRINHOS,July de 2023,2.0
MORRINHOS,August de 2023,0.0
MORRINHOS,September de 2023,0.0
MORRINHOS,October de 2023,2.0
MORRINHOS,November de 2023,0.0
MORRINHOS,December de 2023,0.0
MORRINHOS,January de 2024,0.0
MORRINHOS,February de 2024,0.0
MORRINHOS,March de 2024,0.0
MORRINHOS,April de 2024,2.0
MORRINHOS,May de 2024,0.0
MORRINHOS,June de 2024,1.0
MORRINHOS,July de 2024,0.0
MORRINHOS,August de 2024,0.0
MORRO AGUDO DE GOIAS,January de 2021,0.0
MORRO AGUDO DE GOIAS,February de 2021,0.0
MORRO AGUDO DE GOIAS,March de 2021,0.0
MORRO AGUDO DE GOIAS,April de 2021,0.0
MORRO AGUDO DE GOIAS,May de 2021,0.0
MORRO AGUDO DE GOIAS,June de 2021,0.0
MORRO AGUDO DE GOIAS,July de 2021,0.0
MORRO AGUDO DE GOIAS,August de 2021,0.0
MORRO AGUDO DE GOIAS,September de 2021,0.0
MORRO AGUDO DE GOIAS,October de 2021,0.0
MORRO AGUDO DE GOIAS,November de 2021,0.0
MORRO AGUDO DE GOIAS,December de 2021,0.0
MORRO AGUDO DE GOIAS,January de 2022,3.0
MORRO AGUDO DE GOIAS,February de 2022,0.0
MORRO AGUDO DE GOIAS,March de 2022,0.0
MORRO AGUDO DE GOIAS,April de 2022,0.0
MORRO AGUDO DE GOIAS,May de 2022,0.0
MORRO AGUDO DE GOIAS,June de 2022,0.0
MORRO AGUDO DE GOIAS,July de 2022,0.0
MORRO AGUDO DE GOIAS,August de 2022,0.0
MORRO AGUDO DE GOIAS,September de 2022,0.0
MORRO AGUDO DE GOIAS,October de 2022,0.0
MORRO AGUDO DE GOIAS,November de 2022,0.0
MORRO AGUDO DE GOIAS,December de 2022,0.0
MORRO AGUDO DE GOIAS,January de 2023,0.0
MORRO AGUDO DE GOIAS,February de 2023,0.0
MORRO AGUDO DE GOIAS,March de 2023,0.0
MORRO AGUDO DE GOIAS,April de 2023,0.0
MORRO AGUDO DE GOIAS,May de 2023,0.0
MORRO AGUDO DE GOIAS,June de 2023,0.0
MORRO AGUDO DE GOIAS,July de 2023,0.0
MORRO AGUDO DE GOIAS,August de 2023,0.0
MORRO AGUDO DE GOIAS,September de 2023,0.0
MORRO AGUDO DE GOIAS,October de 2023,0.0
MORRO AGUDO DE GOIAS,November de 2023,0.0
MORRO AGUDO DE GOIAS,December de 2023,0.0
MORRO AGUDO DE GOIAS,January de 2024,0.0
MORRO AGUDO DE GOIAS,February de 2024,2.0
MORRO AGUDO DE GOIAS,March de 2024,0.0
MORRO AGUDO DE GOIAS,April de 2024,0.0
MORRO AGUDO DE GOIAS,May de 2024,0.0
MORRO AGUDO DE GOIAS,June de 2024,0.0
MORRO AGUDO DE GOIAS,July de 2024,0.0
MORRO AGUDO DE GOIAS,August de 2024,0.0
MOSSAMEDES,January de 2021,0.0
MOSSAMEDES,February de 2021,0.0
MOSSAMEDES,March de 2021,0.0
MOSSAMEDES,April de 2021,0.0
MOSSAMEDES,May de 2021,0.0
MOSSAMEDES,June de 2021,0.0
MOSSAMEDES,July de 2021,0.0
MOSSAMEDES,August de 2021,0.0
MOSSAMEDES,September de 2021,0.0
MOSSAMEDES,October de 2021,0.0
MOSSAMEDES,November de 2021,0.0
MOSSAMEDES,December de 2021,0.0
MOSSAMEDES,January de 2022,0.0
MOSSAMEDES,February de 2022,0.0
MOSSAMEDES,March de 2022,0.0
MOSSAMEDES,April de 2022,0.0
MOSSAMEDES,May de 2022,0.0
MOSSAMEDES,June de 2022,0.0
MOSSAMEDES,July de 2022,0.0
MOSSAMEDES,August de 2022,0.0
MOSSAMEDES,September de 2022,0.0
MOSSAMEDES,October de 2022,0.0
MOSSAMEDES,November de 2022,1.0
MOSSAMEDES,December de 2022,0.0
MOSSAMEDES,January de 2023,0.0
MOSSAMEDES,February de 2023,0.0
MOSSAMEDES,March de 2023,0.0
MOSSAMEDES,April de 2023,0.0
MOSSAMEDES,May de 2023,2.0
MOSSAMEDES,June de 2023,0.0
MOSSAMEDES,July de 2023,0.0
MOSSAMEDES,August de 2023,0.0
MOSSAMEDES,September de 2023,0.0
MOSSAMEDES,October de 2023,0.0
MOSSAMEDES,November de 2023,1.0
MOSSAMEDES,December de 2023,1.0
MOSSAMEDES,January de 2024,1.0
MOSSAMEDES,February de 2024,0.0
MOSSAMEDES,March de 2024,0.0
MOSSAMEDES,April de 2024,1.0
MOSSAMEDES,May de 2024,0.0
MOSSAMEDES,June de 2024,0.0
MOSSAMEDES,July de 2024,0.0
MOSSAMEDES,August de 2024,0.0
MOZARLANDIA,January de 2021,1.0
MOZARLANDIA,February de 2021,1.0
MOZARLANDIA,March de 2021,0.0
MOZARLANDIA,April de 2021,0.0
MOZARLANDIA,May de 2021,0.0
MOZARLANDIA,June de 2021,0.0
MOZARLANDIA,July de 2021,0.0
MOZARLANDIA,August de 2021,0.0
MOZARLANDIA,September de 2021,0.0
MOZARLANDIA,October de 2021,0.0
MOZARLANDIA,November de 2021,0.0
MOZARLANDIA,December de 2021,0.0
MOZARLANDIA,January de 2022,0.0
MOZARLANDIA,February de 2022,0.0
MOZARLANDIA,March de 2022,0.0
MOZARLANDIA,April de 2022,0.0
MOZARLANDIA,May de 2022,0.0
MOZARLANDIA,June de 2022,0.0
MOZARLANDIA,July de 2022,0.0
MOZARLANDIA,August de 2022,0.0
MOZARLANDIA,September de 2022,0.0
MOZARLANDIA,October de 2022,0.0
MOZARLANDIA,November de 2022,0.0
MOZARLANDIA,December de 2022,0.0
MOZARLANDIA,January de 2023,0.0
MOZARLANDIA,February de 2023,0.0
MOZARLANDIA,March de 2023,0.0
MOZARLANDIA,April de 2023,0.0
MOZARLANDIA,May de 2023,0.0
MOZARLANDIA,June de 2023,0.0
MOZARLANDIA,July de 2023,0.0
MOZARLANDIA,August de 2023,0.0
MOZARLANDIA,September de 2023,0.0
MOZARLANDIA,October de 2023,1.0
MOZARLANDIA,November de 2023,0.0
MOZARLANDIA,December de 2023,0.0
MOZARLANDIA,January de 2024,0.0
MOZARLANDIA,February de 2024,0.0
MOZARLANDIA,March de 2024,0.0
MOZARLANDIA,April de 2024,0.0
MOZARLANDIA,May de 2024,0.0
MOZARLANDIA,June de 2024,0.0
MOZARLANDIA,July de 2024,0.0
MOZARLANDIA,August de 2024,0.0
MUNDO NOVO,January de 2021,0.0
MUNDO NOVO,February de 2021,0.0
MUNDO NOVO,March de 2021,0.0
MUNDO NOVO,April de 2021,0.0
MUNDO NOVO,May de 2021,0.0
MUNDO NOVO,June de 2021,1.0
MUNDO NOVO,July de 2021,0.0
MUNDO NOVO,August de 2021,0.0
MUNDO NOVO,September de 2021,0.0
MUNDO NOVO,October de 2021,0.0
MUNDO NOVO,November de 2021,0.0
MUNDO NOVO,December de 2021,0.0
MUNDO NOVO,January de 2022,0.0
MUNDO NOVO,February de 2022,1.0
MUNDO NOVO,March de 2022,0.0
MUNDO NOVO,April de 2022,0.0
MUNDO NOVO,May de 2022,0.0
MUNDO NOVO,June de 2022,0.0
MUNDO NOVO,July de 2022,0.0
MUNDO NOVO,August de 2022,0.0
MUNDO NOVO,September de 2022,0.0
MUNDO NOVO,October de 2022,0.0
MUNDO NOVO,November de 2022,0.0
MUNDO NOVO,December de 2022,1.0
MUNDO NOVO,January de 2023,0.0
MUNDO NOVO,February de 2023,0.0
MUNDO NOVO,March de 2023,0.0
MUNDO NOVO,April de 2023,0.0
MUNDO NOVO,May de 2023,0.0
MUNDO NOVO,June de 2023,1.0
MUNDO NOVO,July de 2023,0.0
MUNDO NOVO,August de 2023,0.0
MUNDO NOVO,September de 2023,0.0
MUNDO NOVO,October de 2023,0.0
MUNDO NOVO,November de 2023,1.0
MUNDO NOVO,December de 2023,0.0
MUNDO NOVO,January de 2024,0.0
MUNDO NOVO,February de 2024,0.0
MUNDO NOVO,March de 2024,1.0
MUNDO NOVO,April de 2024,0.0
MUNDO NOVO,May de 2024,0.0
MUNDO NOVO,June de 2024,0.0
MUNDO NOVO,July de 2024,0.0
MUNDO NOVO,August de 2024,0.0
MUTUNOPOLIS,January de 2021,0.0
MUTUNOPOLIS,February de 2021,0.0
MUTUNOPOLIS,March de 2021,0.0
MUTUNOPOLIS,April de 2021,0.0
MUTUNOPOLIS,May de 2021,0.0
MUTUNOPOLIS,June de 2021,0.0
MUTUNOPOLIS,July de 2021,0.0
MUTUNOPOLIS,August de 2021,0.0
MUTUNOPOLIS,September de 2021,0.0
MUTUNOPOLIS,October de 2021,0.0
MUTUNOPOLIS,November de 2021,0.0
MUTUNOPOLIS,December de 2021,0.0
MUTUNOPOLIS,January de 2022,0.0
MUTUNOPOLIS,February de 2022,0.0
MUTUNOPOLIS,March de 2022,0.0
MUTUNOPOLIS,April de 2022,0.0
MUTUNOPOLIS,May de 2022,0.0
MUTUNOPOLIS,June de 2022,0.0
MUTUNOPOLIS,July de 2022,0.0
MUTUNOPOLIS,August de 2022,0.0
MUTUNOPOLIS,September de 2022,0.0
MUTUNOPOLIS,October de 2022,0.0
MUTUNOPOLIS,November de 2022,0.0
MUTUNOPOLIS,December de 2022,0.0
MUTUNOPOLIS,January de 2023,0.0
MUTUNOPOLIS,February de 2023,0.0
MUTUNOPOLIS,March de 2023,0.0
MUTUNOPOLIS,April de 2023,0.0
MUTUNOPOLIS,May de 2023,0.0
MUTUNOPOLIS,June de 2023,0.0
MUTUNOPOLIS,July de 2023,0.0
MUTUNOPOLIS,August de 2023,0.0
MUTUNOPOLIS,September de 2023,0.0
MUTUNOPOLIS,October de 2023,0.0
MUTUNOPOLIS,November de 2023,0.0
MUTUNOPOLIS,December de 2023,0.0
MUTUNOPOLIS,January de 2024,0.0
MUTUNOPOLIS,February de 2024,0.0
MUTUNOPOLIS,March de 2024,0.0
MUTUNOPOLIS,April de 2024,0.0
MUTUNOPOLIS,May de 2024,0.0
MUTUNOPOLIS,June de 2024,0.0
MUTUNOPOLIS,July de 2024,0.0
MUTUNOPOLIS,August de 2024,0.0
NAZARIO,January de 2021,0.0
NAZARIO,February de 2021,0.0
NAZARIO,March de 2021,0.0
NAZARIO,April de 2021,0.0
NAZARIO,May de 2021,1.0
NAZARIO,June de 2021,0.0
NAZARIO,July de 2021,1.0
NAZARIO,August de 2021,0.0
NAZARIO,September de 2021,0.0
NAZARIO,October de 2021,0.0
NAZARIO,November de 2021,0.0
NAZARIO,December de 2021,0.0
NAZARIO,January de 2022,0.0
NAZARIO,February de 2022,0.0
NAZARIO,March de 2022,0.0
NAZARIO,April de 2022,0.0
NAZARIO,May de 2022,1.0
NAZARIO,June de 2022,0.0
NAZARIO,July de 2022,0.0
NAZARIO,August de 2022,0.0
NAZARIO,September de 2022,0.0
NAZARIO,October de 2022,0.0
NAZARIO,November de 2022,0.0
NAZARIO,December de 2022,0.0
NAZARIO,January de 2023,0.0
NAZARIO,February de 2023,0.0
NAZARIO,March de 2023,0.0
NAZARIO,April de 2023,1.0
NAZARIO,May de 2023,0.0
NAZARIO,June de 2023,0.0
NAZARIO,July de 2023,0.0
NAZARIO,August de 2023,2.0
NAZARIO,September de 2023,0.0
NAZARIO,October de 2023,0.0
NAZARIO,November de 2023,0.0
NAZARIO,December de 2023,0.0
NAZARIO,January de 2024,0.0
NAZARIO,February de 2024,0.0
NAZARIO,March de 2024,0.0
NAZARIO,April de 2024,0.0
NAZARIO,May de 2024,0.0
NAZARIO,June de 2024,0.0
NAZARIO,July de 2024,0.0
NAZARIO,August de 2024,0.0
NEROPOLIS,January de 2021,0.0
NEROPOLIS,February de 2021,0.0
NEROPOLIS,March de 2021,0.0
NEROPOLIS,April de 2021,0.0
NEROPOLIS,May de 2021,0.0
NEROPOLIS,June de 2021,0.0
NEROPOLIS,July de 2021,0.0
NEROPOLIS,August de 2021,0.0
NEROPOLIS,September de 2021,0.0
NEROPOLIS,October de 2021,0.0
NEROPOLIS,November de 2021,0.0
NEROPOLIS,December de 2021,0.0
NEROPOLIS,January de 2022,1.0
NEROPOLIS,February de 2022,0.0
NEROPOLIS,March de 2022,1.0
NEROPOLIS,April de 2022,0.0
NEROPOLIS,May de 2022,0.0
NEROPOLIS,June de 2022,0.0
NEROPOLIS,July de 2022,1.0
NEROPOLIS,August de 2022,0.0
NEROPOLIS,September de 2022,0.0
NEROPOLIS,October de 2022,0.0
NEROPOLIS,November de 2022,0.0
NEROPOLIS,December de 2022,0.0
NEROPOLIS,January de 2023,0.0
NEROPOLIS,February de 2023,0.0
NEROPOLIS,March de 2023,0.0
NEROPOLIS,April de 2023,1.0
NEROPOLIS,May de 2023,0.0
NEROPOLIS,June de 2023,0.0
NEROPOLIS,July de 2023,0.0
NEROPOLIS,August de 2023,1.0
NEROPOLIS,September de 2023,0.0
NEROPOLIS,October de 2023,1.0
NEROPOLIS,November de 2023,0.0
NEROPOLIS,December de 2023,3.0
NEROPOLIS,January de 2024,0.0
NEROPOLIS,February de 2024,0.0
NEROPOLIS,March de 2024,0.0
NEROPOLIS,April de 2024,1.0
NEROPOLIS,May de 2024,0.0
NEROPOLIS,June de 2024,1.0
NEROPOLIS,July de 2024,0.0
NEROPOLIS,August de 2024,0.0
NIQUELANDIA,January de 2021,0.0
NIQUELANDIA,February de 2021,0.0
NIQUELANDIA,March de 2021,0.0
NIQUELANDIA,April de 2021,0.0
NIQUELANDIA,May de 2021,2.0
NIQUELANDIA,June de 2021,1.0
NIQUELANDIA,July de 2021,1.0
NIQUELANDIA,August de 2021,0.0
NIQUELANDIA,September de 2021,0.0
NIQUELANDIA,October de 2021,2.0
NIQUELANDIA,November de 2021,2.0
NIQUELANDIA,December de 2021,1.0
NIQUELANDIA,January de 2022,0.0
NIQUELANDIA,February de 2022,0.0
NIQUELANDIA,March de 2022,0.0
NIQUELANDIA,April de 2022,0.0
NIQUELANDIA,May de 2022,0.0
NIQUELANDIA,June de 2022,0.0
NIQUELANDIA,July de 2022,0.0
NIQUELANDIA,August de 2022,1.0
NIQUELANDIA,September de 2022,1.0
NIQUELANDIA,October de 2022,0.0
NIQUELANDIA,November de 2022,1.0
NIQUELANDIA,December de 2022,0.0
NIQUELANDIA,January de 2023,1.0
NIQUELANDIA,February de 2023,0.0
NIQUELANDIA,March de 2023,1.0
NIQUELANDIA,April de 2023,1.0
NIQUELANDIA,May de 2023,2.0
NIQUELANDIA,June de 2023,0.0
NIQUELANDIA,July de 2023,0.0
NIQUELANDIA,August de 2023,1.0
NIQUELANDIA,September de 2023,0.0
NIQUELANDIA,October de 2023,0.0
NIQUELANDIA,November de 2023,0.0
NIQUELANDIA,December de 2023,1.0
NIQUELANDIA,January de 2024,0.0
NIQUELANDIA,February de 2024,0.0
NIQUELANDIA,March de 2024,0.0
NIQUELANDIA,April de 2024,0.0
NIQUELANDIA,May de 2024,0.0
NIQUELANDIA,June de 2024,0.0
NIQUELANDIA,July de 2024,0.0
NIQUELANDIA,August de 2024,0.0
NOVA AMERICA,January de 2021,0.0
NOVA AMERICA,February de 2021,0.0
NOVA AMERICA,March de 2021,0.0
NOVA AMERICA,April de 2021,0.0
NOVA AMERICA,May de 2021,0.0
NOVA AMERICA,June de 2021,0.0
NOVA AMERICA,July de 2021,0.0
NOVA AMERICA,August de 2021,0.0
NOVA AMERICA,September de 2021,0.0
NOVA AMERICA,October de 2021,0.0
NOVA AMERICA,November de 2021,0.0
NOVA AMERICA,December de 2021,0.0
NOVA AMERICA,January de 2022,0.0
NOVA AMERICA,February de 2022,0.0
NOVA AMERICA,March de 2022,0.0
NOVA AMERICA,April de 2022,0.0
NOVA AMERICA,May de 2022,0.0
NOVA AMERICA,June de 2022,0.0
NOVA AMERICA,July de 2022,0.0
NOVA AMERICA,August de 2022,0.0
NOVA AMERICA,September de 2022,0.0
NOVA AMERICA,October de 2022,0.0
NOVA AMERICA,November de 2022,0.0
NOVA AMERICA,December de 2022,0.0
NOVA AMERICA,January de 2023,0.0
NOVA AMERICA,February de 2023,0.0
NOVA AMERICA,March de 2023,0.0
NOVA AMERICA,April de 2023,0.0
NOVA AMERICA,May de 2023,1.0
NOVA AMERICA,June de 2023,0.0
NOVA AMERICA,July de 2023,0.0
NOVA AMERICA,August de 2023,0.0
NOVA AMERICA,September de 2023,0.0
NOVA AMERICA,October de 2023,0.0
NOVA AMERICA,November de 2023,0.0
NOVA AMERICA,December de 2023,1.0
NOVA AMERICA,January de 2024,0.0
NOVA AMERICA,February de 2024,0.0
NOVA AMERICA,March de 2024,0.0
NOVA AMERICA,April de 2024,0.0
NOVA AMERICA,May de 2024,0.0
NOVA AMERICA,June de 2024,0.0
NOVA AMERICA,July de 2024,0.0
NOVA AMERICA,August de 2024,0.0
NOVA AURORA,January de 2021,0.0
NOVA AURORA,February de 2021,0.0
NOVA AURORA,March de 2021,0.0
NOVA AURORA,April de 2021,0.0
NOVA AURORA,May de 2021,0.0
NOVA AURORA,June de 2021,0.0
NOVA AURORA,July de 2021,0.0
NOVA AURORA,August de 2021,0.0
NOVA AURORA,September de 2021,0.0
NOVA AURORA,October de 2021,0.0
NOVA AURORA,November de 2021,0.0
NOVA AURORA,December de 2021,0.0
NOVA AURORA,January de 2022,0.0
NOVA AURORA,February de 2022,0.0
NOVA AURORA,March de 2022,0.0
NOVA AURORA,April de 2022,0.0
NOVA AURORA,May de 2022,0.0
NOVA AURORA,June de 2022,1.0
NOVA AURORA,July de 2022,0.0
NOVA AURORA,August de 2022,0.0
NOVA AURORA,September de 2022,0.0
NOVA AURORA,October de 2022,0.0
NOVA AURORA,November de 2022,0.0
NOVA AURORA,December de 2022,0.0
NOVA AURORA,January de 2023,0.0
NOVA AURORA,February de 2023,0.0
NOVA AURORA,March de 2023,0.0
NOVA AURORA,April de 2023,0.0
NOVA AURORA,May de 2023,0.0
NOVA AURORA,June de 2023,0.0
NOVA AURORA,July de 2023,0.0
NOVA AURORA,August de 2023,0.0
NOVA AURORA,September de 2023,0.0
NOVA AURORA,October de 2023,0.0
NOVA AURORA,November de 2023,0.0
NOVA AURORA,December de 2023,0.0
NOVA AURORA,January de 2024,0.0
NOVA AURORA,February de 2024,0.0
NOVA AURORA,March de 2024,0.0
NOVA AURORA,April de 2024,1.0
NOVA AURORA,May de 2024,0.0
NOVA AURORA,June de 2024,0.0
NOVA AURORA,July de 2024,0.0
NOVA AURORA,August de 2024,0.0
NOVA CRIXAS,January de 2021,1.0
NOVA CRIXAS,February de 2021,0.0
NOVA CRIXAS,March de 2021,0.0
NOVA CRIXAS,April de 2021,0.0
NOVA CRIXAS,May de 2021,0.0
NOVA CRIXAS,June de 2021,0.0
NOVA CRIXAS,July de 2021,1.0
NOVA CRIXAS,August de 2021,0.0
NOVA CRIXAS,September de 2021,1.0
NOVA CRIXAS,October de 2021,0.0
NOVA CRIXAS,November de 2021,0.0
NOVA CRIXAS,December de 2021,0.0
NOVA CRIXAS,January de 2022,1.0
NOVA CRIXAS,February de 2022,0.0
NOVA CRIXAS,March de 2022,1.0
NOVA CRIXAS,April de 2022,0.0
NOVA CRIXAS,May de 2022,0.0
NOVA CRIXAS,June de 2022,0.0
NOVA CRIXAS,July de 2022,0.0
NOVA CRIXAS,August de 2022,0.0
NOVA CRIXAS,September de 2022,0.0
NOVA CRIXAS,October de 2022,0.0
NOVA CRIXAS,November de 2022,1.0
NOVA CRIXAS,December de 2022,0.0
NOVA CRIXAS,January de 2023,0.0
NOVA CRIXAS,February de 2023,0.0
NOVA CRIXAS,March de 2023,0.0
NOVA CRIXAS,April de 2023,0.0
NOVA CRIXAS,May de 2023,0.0
NOVA CRIXAS,June de 2023,0.0
NOVA CRIXAS,July de 2023,0.0
NOVA CRIXAS,August de 2023,0.0
NOVA CRIXAS,September de 2023,1.0
NOVA CRIXAS,October de 2023,0.0
NOVA CRIXAS,November de 2023,0.0
NOVA CRIXAS,December de 2023,0.0
NOVA CRIXAS,January de 2024,0.0
NOVA CRIXAS,February de 2024,0.0
NOVA CRIXAS,March de 2024,0.0
NOVA CRIXAS,April de 2024,0.0
NOVA CRIXAS,May de 2024,0.0
NOVA CRIXAS,June de 2024,0.0
NOVA CRIXAS,July de 2024,0.0
NOVA CRIXAS,August de 2024,0.0
NOVA GLORIA,January de 2021,0.0
NOVA GLORIA,February de 2021,0.0
NOVA GLORIA,March de 2021,0.0
NOVA GLORIA,April de 2021,0.0
NOVA GLORIA,May de 2021,0.0
NOVA GLORIA,June de 2021,1.0
NOVA GLORIA,July de 2021,0.0
NOVA GLORIA,August de 2021,0.0
NOVA GLORIA,September de 2021,1.0
NOVA GLORIA,October de 2021,0.0
NOVA GLORIA,November de 2021,0.0
NOVA GLORIA,December de 2021,0.0
NOVA GLORIA,January de 2022,0.0
NOVA GLORIA,February de 2022,0.0
NOVA GLORIA,March de 2022,0.0
NOVA GLORIA,April de 2022,1.0
NOVA GLORIA,May de 2022,0.0
NOVA GLORIA,June de 2022,0.0
NOVA GLORIA,July de 2022,0.0
NOVA GLORIA,August de 2022,0.0
NOVA GLORIA,September de 2022,0.0
NOVA GLORIA,October de 2022,0.0
NOVA GLORIA,November de 2022,0.0
